"","species","decimalLongitude","decimalLatitude"
"563","Pteridium aquilinum",-82.333303,26.923667
"564","Pteridium aquilinum",-78.35945,45.5838
"565","Pteridium aquilinum",-116.58435,33.105125
"566","Pteridium aquilinum",-115.094819,49.484528
"567","Pteridium aquilinum",-122.010339,44.332267
"568","Pteridium aquilinum",-78.58896,41.76312
"569","Pteridium aquilinum",-122.000393,44.380903
"570","Pteridium aquilinum",-123.318465,38.572398
"571","Pteridium aquilinum",-122.631767,41.334292
"572","Pteridium aquilinum",-78.22858,41.165846
"573","Pteridium aquilinum",-122.635843,37.953828
"574","Pteridium aquilinum",-124.044486,40.961383
"575","Pteridium aquilinum",-70.743353,41.954841
"576","Pteridium aquilinum",-122.918973,44.207915
"577","Pteridium aquilinum",-123.023511,40.962022
"578","Pteridium aquilinum",-123.322168,38.570647
"579","Pteridium aquilinum",-87.795253,45.672806
"580","Pteridium aquilinum",-91.011111,14.601389
"581","Pteridium aquilinum",-90.9728,14.71506
"582","Pteridium aquilinum",-120.59164,35.30642
"583","Pteridium aquilinum",-122.2776,47.6927
"584","Pteridium aquilinum",-70.685991,44.813584
"585","Pteridium aquilinum",-71.38727,46.66143
"586","Pteridium aquilinum",-72.461483,44.340965
"587","Pteridium aquilinum",-82.262825,27.3345
"588","Pteridium aquilinum",-122.213685,38.304608
"589","Pteridium aquilinum",-82.443219,27.194803
"590","Pteridium aquilinum",-61.507442,45.42785
"591","Pteridium aquilinum",-122.895539,49.325017
"592","Pteridium aquilinum",-82.393135,27.016094
"593","Pteridium aquilinum",-82.259833,27.331212
"594","Pteridium aquilinum",-81.095428,28.486513
"595","Pteridium aquilinum",-71.878936,41.573585
"596","Pteridium aquilinum",-123.208108,44.702165
"597","Pteridium aquilinum",-82.443338,27.195671
"598","Pteridium aquilinum",-123.46968,48.742097
"599","Pteridium aquilinum",-122.066942,36.988833
"600","Pteridium aquilinum",-79.88318,45.664482
"601","Pteridium aquilinum",-122.482938,37.574724
"602","Pteridium aquilinum",-121.812725,36.379044
"603","Pteridium aquilinum",-84.258483,30.339192
"604","Pteridium aquilinum",-77.494987,39.462046
"605","Pteridium aquilinum",-82.458962,27.173887
"606","Pteridium aquilinum",-120.400519,53.677773
"607","Pteridium aquilinum",-94.167825,48.880447
"608","Pteridium aquilinum",-122.854622,38.02407
"609","Pteridium aquilinum",-120.006661,51.867322
"610","Pteridium aquilinum",-121.504114,36.759414
"611","Pteridium aquilinum",-121.820026,36.650956
"612","Pteridium aquilinum",-76.916512,34.790633
"613","Pteridium aquilinum",-111.711197,35.319642
"614","Pteridium aquilinum",-116.752433,50.739228
"615","Pteridium aquilinum",-85.172792,35.113997
"616","Pteridium aquilinum",-71.507336,42.617779
"617","Pteridium aquilinum",-122.465366,37.576916
"618","Pteridium aquilinum",-81.031569,25.876317
"619","Pteridium aquilinum",-82.331304,27.134546
"620","Pteridium aquilinum",-122.340113,44.152553
"621","Pteridium aquilinum",-64.102235,45.73272
"622","Pteridium aquilinum",-80.220356,34.555689
"623","Pteridium aquilinum",-111.79683,40.57837
"624","Pteridium aquilinum",-85.172792,35.114014
"625","Pteridium aquilinum",-90.300451,37.802332
"626","Pteridium aquilinum",-122.815054,38.031067
"627","Pteridium aquilinum",-72.095342,43.526031
"628","Pteridium aquilinum",-122.540026,49.259988
"629","Pteridium aquilinum",-122.382565,44.126268
"630","Pteridium aquilinum",-121.855705,36.569225
"631","Pteridium aquilinum",-72.192672,41.708739
"632","Pteridium aquilinum",-75.76916,44.920007
"633","Pteridium aquilinum",-121.753498,37.032584
"634","Pteridium aquilinum",-158.013644,21.56396
"635","Pteridium aquilinum",-121.371672,49.376594
"636","Pteridium aquilinum",-121.890835,47.752679
"637","Pteridium aquilinum",-76.140714,44.438398
"638","Pteridium aquilinum",-122.577536,37.900223
"639","Pteridium aquilinum",-121.990303,36.996363
"640","Pteridium aquilinum",-88.751566,45.249214
"641","Pteridium aquilinum",-97.38201,30.116704
"642","Pteridium aquilinum",-123.487923,38.733308
"643","Pteridium aquilinum",-86.107487,46.652609
"644","Pteridium aquilinum",-86.292192,30.36842
"645","Pteridium aquilinum",-71.957664,42.46077
"646","Pteridium aquilinum",-89.257653,42.002433
"647","Pteridium aquilinum",-122.880212,38.117486
"648","Pteridium aquilinum",-123.452323,48.564583
"649","Pteridium aquilinum",-122.952235,47.051553
"650","Pteridium aquilinum",-122.732756,37.968929
"651","Pteridium aquilinum",-75.25489,41.04049
"652","Pteridium aquilinum",-66.684722,47.989722
"653","Pteridium aquilinum",-80.980108,44.672303
"654","Pteridium aquilinum",-97.17662,30.059489
"655","Pteridium aquilinum",-64.058979,46.836799
"656","Pteridium aquilinum",-71.95665,42.46114
"657","Pteridium aquilinum",-60.063592,46.040144
"658","Pteridium aquilinum",-81.870895,30.468067
"659","Pteridium aquilinum",-82.32608,27.130564
"660","Pteridium aquilinum",-82.261947,27.334708
"661","Pteridium aquilinum",-123.577147,48.386314
"662","Pteridium aquilinum",-71.607483,42.159367
"663","Pteridium aquilinum",-122.574203,37.894212
"664","Pteridium aquilinum",-122.900086,49.325039
"665","Pteridium aquilinum",-79.224512,44.823271
"666","Pteridium aquilinum",-60.376383,46.133594
"667","Pteridium aquilinum",-72.005171,42.110639
"668","Pteridium aquilinum",-155.257274,19.566663
"669","Pteridium aquilinum",-122.895492,49.324903
"670","Pteridium aquilinum",-71.869308,42.194065
"671","Pteridium aquilinum",-82.261955,27.334725
"672","Pteridium aquilinum",-155.245746,19.52062
"673","Pteridium aquilinum",-122.292891,47.641289
"674","Pteridium aquilinum",-123.510033,48.43668
"675","Pteridium aquilinum",-122.255049,37.896704
"676","Pteridium aquilinum",-71.999987,42.111436
"677","Pteridium aquilinum",-114.447388,47.069316
"678","Pteridium aquilinum",-113.860866,48.639255
"679","Pteridium aquilinum",-88.22467,41.399512
"680","Pteridium aquilinum",-122.577061,37.899019
"681","Pteridium aquilinum",-111.655769,40.582931
"682","Pteridium aquilinum",-80.966611,32.30348
"683","Pteridium aquilinum",-122.755024,38.579251
"684","Pteridium aquilinum",-122.515838,38.436392
"685","Pteridium aquilinum",-119.592368,37.74672
"686","Pteridium aquilinum",-124.377058,43.141399
"687","Pteridium aquilinum",-86.950434,30.811828
"688","Pteridium aquilinum",-122.060592,36.99671
"689","Pteridium aquilinum",-158.183603,21.484762
"690","Pteridium aquilinum",-123.570866,48.427224
"691","Pteridium aquilinum",-121.69403,36.999938
"692","Pteridium aquilinum",-78.867362,33.803237
"693","Pteridium aquilinum",-86.414853,44.090531
"694","Pteridium aquilinum",-71.531472,41.493197
"695","Pteridium aquilinum",-82.262612,27.334642
"696","Pteridium aquilinum",-159.608215,22.008813
"697","Pteridium aquilinum",-123.326975,44.419709
"698","Pteridium aquilinum",-112.28899,42.65464
"699","Pteridium aquilinum",-71.553747,42.450827
"700","Pteridium aquilinum",-80.483558,36.340022
"701","Pteridium aquilinum",-70.064845,41.67663
"702","Pteridium aquilinum",-88.693987,48.073861
"703","Pteridium aquilinum",-88.631645,48.097917
"704","Pteridium aquilinum",-122.585301,37.890543
"705","Pteridium aquilinum",-123.209381,49.835567
"706","Pteridium aquilinum",-79.034511,48.236964
"707","Pteridium aquilinum",-123.574394,48.385825
"708","Pteridium aquilinum",-115.768042,48.453961
"709","Pteridium aquilinum",-122.023144,36.966636
"710","Pteridium aquilinum",-122.600327,37.95531
"711","Pteridium aquilinum",-87.63327,46.583656
"712","Pteridium aquilinum",-72.309584,43.312924
"713","Pteridium aquilinum",-122.140489,47.364511
"714","Pteridium aquilinum",-60.07601,45.991153
"715","Pteridium aquilinum",-82.552324,28.617314
"716","Pteridium aquilinum",-123.157533,44.023059
"717","Pteridium aquilinum",-82.262212,27.333802
"718","Pteridium aquilinum",-121.621192,39.997545
"719","Pteridium aquilinum",-123.136002,48.602963
"720","Pteridium aquilinum",-122.483125,37.572772
"721","Pteridium aquilinum",-82.257003,27.329137
"722","Pteridium aquilinum",-90.725641,44.294353
"723","Pteridium aquilinum",-79.295263,39.466795
"724","Pteridium aquilinum",-122.268896,37.967036
"725","Pteridium aquilinum",-123.004233,47.083481
"726","Pteridium aquilinum",-74.985715,41.67732
"727","Pteridium aquilinum",-82.262863,27.334472
"728","Pteridium aquilinum",-79.972591,44.844378
"729","Pteridium aquilinum",-82.55231,28.617387
"730","Pteridium aquilinum",-79.37992,39.395731
"731","Pteridium aquilinum",-89.719665,46.829603
"732","Pteridium aquilinum",-71.742507,42.118406
"733","Pteridium aquilinum",-81.374612,30.062083
"734","Pteridium aquilinum",-75.138549,39.51262
"735","Pteridium aquilinum",-95.782105,30.536642
"736","Pteridium aquilinum",-121.819985,36.650971
"737","Pteridium aquilinum",-71.255076,45.972803
"738","Pteridium aquilinum",-90.381256,31.579051
"739","Pteridium aquilinum",-122.246422,37.270335
"740","Pteridium aquilinum",-113.59085,48.677503
"741","Pteridium aquilinum",-113.994628,48.527364
"742","Pteridium aquilinum",-76.072478,45.383
"743","Pteridium aquilinum",-80.251236,32.822277
"744","Pteridium aquilinum",-82.441093,27.193995
"745","Pteridium aquilinum",-77.262448,40.095055
"746","Pteridium aquilinum",-118.375528,35.889183
"747","Pteridium aquilinum",-122.60115,37.95638
"748","Pteridium aquilinum",-60.279975,46.216522
"749","Pteridium aquilinum",-75.8251,45.286416
"750","Pteridium aquilinum",-82.262868,27.334534
"751","Pteridium aquilinum",-78.791968,42.283959
"752","Pteridium aquilinum",-63.769849,44.664529
"753","Pteridium aquilinum",-82.344346,27.477282
"754","Pteridium aquilinum",-82.412208,27.054175
"755","Pteridium aquilinum",-81.407918,46.009876
"756","Pteridium aquilinum",-118.621048,36.780748
"757","Pteridium aquilinum",-79.971833,35.371808
"758","Pteridium aquilinum",-111.736694,40.570493
"759","Pteridium aquilinum",-72.276087,42.525862
"760","Pteridium aquilinum",-122.562378,37.89513
"761","Pteridium aquilinum",-110.759138,32.427947
"762","Pteridium aquilinum",-69.881318,47.25361
"763","Pteridium aquilinum",-82.261879,27.334805
"764","Pteridium aquilinum",-78.262354,45.541742
"765","Pteridium aquilinum",-82.097491,26.438439
"766","Pteridium aquilinum",-89.391883,41.9657
"767","Pteridium aquilinum",-78.375283,45.58618
"768","Pteridium aquilinum",-81.660422,29.466745
"769","Pteridium aquilinum",-87.408692,30.372987
"770","Pteridium aquilinum",-77.157669,35.697992
"771","Pteridium aquilinum",-86.198595,42.674775
"772","Pteridium aquilinum",-91.113685,46.372085
"773","Pteridium aquilinum",-123.73859,48.667778
"774","Pteridium aquilinum",-81.190376,28.376814
"775","Pteridium aquilinum",-121.716765,36.343777
"776","Pteridium aquilinum",-121.874581,36.6007
"777","Pteridium aquilinum",-79.741868,44.891333
"778","Pteridium aquilinum",-82.239258,29.041193
"779","Pteridium aquilinum",-122.425967,44.107375
"780","Pteridium aquilinum",-90.884772,46.747143
"781","Pteridium aquilinum",-111.97866,41.60597
"782","Pteridium aquilinum",-114.000854,47.341855
"783","Pteridium aquilinum",-73.234705,46.397177
"784","Pteridium aquilinum",-122.483619,37.572044
"785","Pteridium aquilinum",-79.475253,39.385138
"786","Pteridium aquilinum",-122.57518,37.89777
"787","Pteridium aquilinum",-121.765602,36.621517
"788","Pteridium aquilinum",-110.878108,34.322012
"789","Pteridium aquilinum",-88.213086,45.65322
"790","Pteridium aquilinum",-121.09212,48.163398
"791","Pteridium aquilinum",-73.442688,42.790947
"792","Pteridium aquilinum",-84.342355,46.742918
"793","Pteridium aquilinum",-76.382999,45.335019
"794","Pteridium aquilinum",-71.708904,42.156686
"795","Pteridium aquilinum",-79.446967,39.04546
"796","Pteridium aquilinum",-87.674172,30.263075
"797","Pteridium aquilinum",-82.261933,27.334688
"798","Pteridium aquilinum",-72.003831,42.110406
"799","Pteridium aquilinum",-80.002849,43.394319
"800","Pteridium aquilinum",-92.858978,48.431637
"801","Pteridium aquilinum",-83.576897,37.819088
"802","Pteridium aquilinum",-87.593384,46.513683
"803","Pteridium aquilinum",-87.455247,46.573288
"804","Pteridium aquilinum",-88.916978,48.011331
"805","Pteridium aquilinum",-75.145759,39.511825
"806","Pteridium aquilinum",-71.738036,44.766189
"807","Pteridium aquilinum",-75.645156,46.109885
"808","Pteridium aquilinum",-89.359345,41.886228
"809","Pteridium aquilinum",-71.551184,42.4409
"810","Pteridium aquilinum",-123.066287,43.994282
"811","Pteridium aquilinum",-122.483947,37.5737
"812","Pteridium aquilinum",-122.286856,47.65779
"813","Pteridium aquilinum",-124.631844,49.940816
"814","Pteridium aquilinum",-71.227967,44.296753
"815","Pteridium aquilinum",-123.8177,44.65445
"816","Pteridium aquilinum",-122.614905,38.523453
"817","Pteridium aquilinum",-121.992378,37.0031
"818","Pteridium aquilinum",-81.273201,29.736439
"819","Pteridium aquilinum",-70.010155,41.960299
"820","Pteridium aquilinum",-90.81824,46.810767
"821","Pteridium aquilinum",-81.926845,27.93438
"822","Pteridium aquilinum",-74.653555,39.645947
"823","Pteridium aquilinum",-88.019712,44.638033
"824","Pteridium aquilinum",-81.533653,26.491513
"825","Pteridium aquilinum",-119.566807,37.739946
"826","Pteridium aquilinum",-78.809576,42.02182
"827","Pteridium aquilinum",-122.555217,49.291967
"828","Pteridium aquilinum",-122.976713,38.04662
"829","Pteridium aquilinum",-71.641292,42.023207
"830","Pteridium aquilinum",-87.56385,41.058995
"831","Pteridium aquilinum",-80.754474,28.657518
"832","Pteridium aquilinum",-84.401367,32.568869
"833","Pteridium aquilinum",-82.203589,28.521661
"834","Pteridium aquilinum",-122.95858,38.188333
"835","Pteridium aquilinum",-122.519707,38.440268
"836","Pteridium aquilinum",-123.774912,48.880897
"837","Pteridium aquilinum",-112.459152,42.782833
"838","Pteridium aquilinum",-87.673445,33.303395
"839","Pteridium aquilinum",-74.488271,40.713196
"840","Pteridium aquilinum",-87.39972,30.36186
"841","Pteridium aquilinum",-123.338097,49.918025
"842","Pteridium aquilinum",-76.398765,42.436852
"843","Pteridium aquilinum",-71.567008,42.1872
"844","Pteridium aquilinum",-91.061216,36.84868
"845","Pteridium aquilinum",-119.615793,50.91573
"846","Pteridium aquilinum",-121.455932,36.78804
"847","Pteridium aquilinum",-124.127276,48.8081
"848","Pteridium aquilinum",-89.380837,41.92495
"849","Pteridium aquilinum",-121.370164,49.378944
"850","Pteridium aquilinum",-80.997695,44.67753
"851","Pteridium aquilinum",-79.250186,39.633835
"852","Pteridium aquilinum",-122.518962,47.669865
"853","Pteridium aquilinum",-113.641696,48.669902
"854","Pteridium aquilinum",-122.213668,38.30544
"855","Pteridium aquilinum",-97.286928,30.11018
"856","Pteridium aquilinum",-85.020072,30.04141
"857","Pteridium aquilinum",-122.203894,37.854108
"858","Pteridium aquilinum",-90.230643,37.82817
"859","Pteridium aquilinum",-64.100072,45.73764
"860","Pteridium aquilinum",-75.060206,41.625366
"861","Pteridium aquilinum",-122.660722,38.021075
"862","Pteridium aquilinum",-120.042642,39.242722
"863","Pteridium aquilinum",-81.406811,46.005325
"864","Pteridium aquilinum",-122.907403,49.306028
"865","Pteridium aquilinum",-89.574929,44.540526
"866","Pteridium aquilinum",-156.378087,20.788398
"867","Pteridium aquilinum",-88.9152,48.011617
"868","Pteridium aquilinum",-122.912589,49.300019
"869","Pteridium aquilinum",-71.569039,42.084572
"870","Pteridium aquilinum",-79.415753,39.301267
"871","Pteridium aquilinum",-72.382285,42.465453
"872","Pteridium aquilinum",-122.614083,38.522745
"873","Pteridium aquilinum",-156.215247,20.755565
"874","Pteridium aquilinum",-80.981572,44.648772
"875","Pteridium aquilinum",-121.717678,36.318
"876","Pteridium aquilinum",-74.217341,40.176355
"877","Pteridium aquilinum",-92.254839,34.586564
"878","Pteridium aquilinum",-89.36642,41.895291
"879","Pteridium aquilinum",-123.431617,48.619614
"880","Pteridium aquilinum",-122.525641,37.831005
"881","Pteridium aquilinum",-79.982151,44.825191
"882","Pteridium aquilinum",-87.110951,45.074817
"883","Pteridium aquilinum",-92.410197,45.482517
"884","Pteridium aquilinum",-123.337112,44.440814
"885","Pteridium aquilinum",-79.044349,39.565616
"886","Pteridium aquilinum",-122.985896,47.91241
"887","Pteridium aquilinum",-73.99336,46.01049
"888","Pteridium aquilinum",-96.901245,50.013611
"889","Pteridium aquilinum",-123.614887,48.452944
"890","Pteridium aquilinum",-113.608838,48.670362
"891","Pteridium aquilinum",-79.801548,46.730364
"892","Pteridium aquilinum",-85.942978,32.756271
"893","Pteridium aquilinum",-84.703302,45.602494
"894","Pteridium aquilinum",-113.663843,47.993124
"895","Pteridium aquilinum",-86.06001,46.521585
"896","Pteridium aquilinum",-82.21473,40.563737
"897","Pteridium aquilinum",-70.532465,41.856034
"898","Pteridium aquilinum",-79.983649,44.845645
"899","Pteridium aquilinum",-119.534125,37.779269
"900","Pteridium aquilinum",-113.59785,48.294412
"901","Pteridium aquilinum",-70.532739,43.348142
"902","Pteridium aquilinum",-113.589608,48.677547
"903","Pteridium aquilinum",-122.207582,47.826664
"904","Pteridium aquilinum",-75.590208,38.214924
"905","Pteridium aquilinum",-122.290253,47.6018
"906","Pteridium aquilinum",-84.171936,46.55114
"907","Pteridium aquilinum",-95.32485,30.293345
"908","Pteridium aquilinum",-80.198854,45.351084
"909","Pteridium aquilinum",-79.112625,39.610386
"910","Pteridium aquilinum",-80.023647,44.848847
"911","Pteridium aquilinum",-113.603634,47.453206
"912","Pteridium aquilinum",-122.943047,38.120303
"913","Pteridium aquilinum",-80.001998,44.82748
"914","Pteridium aquilinum",-113.596589,48.680206
"915","Pteridium aquilinum",-88.804497,48.356405
"916","Pteridium aquilinum",-116.943437,34.039632
"917","Pteridium aquilinum",-113.803157,47.594545
"918","Pteridium aquilinum",-81.400379,46.022374
"919","Pteridium aquilinum",-79.926367,34.636763
"920","Pteridium aquilinum",-87.645654,41.0733
"921","Pteridium aquilinum",-115.342398,47.396581
"922","Pteridium aquilinum",-113.996509,48.511063
"923","Pteridium aquilinum",-71.671008,42.162034
"924","Pteridium aquilinum",-80.01302,44.825845
"925","Pteridium aquilinum",-122.148419,37.034132
"926","Pteridium aquilinum",-78.635208,45.547734
"927","Pteridium aquilinum",-84.952439,30.298868
"928","Pteridium aquilinum",-79.649872,44.892792
"929","Pteridium aquilinum",-77.494972,39.560725
"930","Pteridium aquilinum",-74.65172,39.648408
"931","Pteridium aquilinum",-123.5869,44.38016
"932","Pteridium aquilinum",-104.10278,44.40889
"933","Pteridium aquilinum",-104.0622,44.3942
"934","Pteridium aquilinum",-89.59568,45.4925
"935","Pteridium aquilinum",-98.069,17.257
"936","Pteridium aquilinum",-91.92859,33.04763
